Prscrbr_NPI,Prscrbr_Last_Org_Name,Prscrbr_First_Name,Prscrbr_City,Prscrbr_State_Abrvtn,Prscrbr_State_FIPS,Prscrbr_Type,Prscrbr_Type_Src,Brnd_Name,Gnrc_Name,Tot_Clms,Tot_30day_Fills,Tot_Day_Suply,Tot_Drug_Cst,Tot_Benes,GE65_Sprsn_Flag,GE65_Tot_Clms,GE65_Tot_30day_Fills,GE65_Tot_Drug_Cst,GE65_Tot_Day_Suply,GE65_Bene_Sprsn_Flag,GE65_Tot_Benes
1861989030,Sweat,Bonnie,Memphis,TN,47,Nurse Practitioner,S,Sildenafil Citrate,Sildenafil Citrate,14,18,540,3386.42,,*,,,,,*,
1366875486,French,Teresa,Minneapolis,MN,27,Nurse Practitioner,S,Hydralazine Hcl,Hydralazine Hcl,13,19.7,540,338.92,11,#,,,,,*,
1730317314,Napier,Rebecca,Columbia,SC,45,Cardiology,S,Farxiga,Dapagliflozin Propanediol,12,18,540,9642.43,,,12,18,9642.43,540,*,
1902214471,Dahl,Jenna,Minneapolis,MN,27,Nurse Practitioner,S,Isosorbide Dinitrate,Isosorbide Dinitrate,14,19,540,1295.82,,#,,,,,*,
1255587465,Lopez De Leon,Angela,Greenwood,SC,45,Cardiology,S,Bystolic,Nebivolol Hcl,12,18,521,2712.52,,*,,,,,*,
1750554986,Brady,James,Wilkes Barre,PA,42,Hematology-Oncology,S,Cresemba,Isavuconazonium Sulfate,19,19,512,99103.08,,,19,19,99103.08,512,*,
1104011592,Case,Rachel,Greenwood,SC,45,Nurse Practitioner,S,Brilinta,Ticagrelor,17,17,510,6635.7,,,17,17,6635.7,510,*,
1366875486,French,Teresa,Minneapolis,MN,27,Nurse Practitioner,S,Isosorbide Dinitrate,Isosorbide Dinitrate,13,17,500,1328.45,,#,,,,,*,
1639131345,Eckman,Peter,Minneapolis,MN,27,Cardiology,S,Trazodone Hcl,Trazodone Hcl,14,16,480,98.25,,,14,16,98.25,480,*,
1255587465,Lopez De Leon,Angela,Greenwood,SC,45,Cardiology,S,Multaq,Dronedarone Hcl,16,16,480,10865.48,,,16,16,10865.48,480,*,
1730317314,Napier,Rebecca,Columbia,SC,45,Cardiology,S,Brilinta,Ticagrelor,12,16,480,6119.46,,,12,16,6119.46,480,*,
1902214471,Dahl,Jenna,Minneapolis,MN,27,Nurse Practitioner,S,Lisinopril,Lisinopril,12,16,480,122.34,,*,,,,,*,
1255607164,Yaranov,Dmitry,Memphis,TN,47,Cardiology,S,Metolazone,Metolazone,15,17.8,475,461.75,,*,,,,,*,
1255587465,Lopez De Leon,Angela,Greenwood,SC,45,Cardiology,S,Midodrine Hcl,Midodrine Hcl,13,15.8,473,1282.85,,,13,15.8,1282.85,473,*,
1467457358,Tedder,Barry,Jonesboro,AR,5,Cardiology,S,Bydureon Pen,Exenatide Microspheres,16,16,458,12038.01,,,16,16,12038.01,458,*,
1639131345,Eckman,Peter,Minneapolis,MN,27,Cardiology,S,Jantoven,Warfarin Sodium,24,32,445,257.33,,#,,,,,*,
1659386266,Bozicevich,Dawn,Minneapolis,MN,27,Nurse Practitioner,S,Metolazone,Metolazone,25,30.8,441,339.9,20,#,,,,,#,
1598729253,Orlandi,Quirino,Minneapolis,MN,27,Cardiology,S,Nitroglycerin,Nitroglycerin,19,21,439,298.84,14,,19,21,298.84,439,,14
1750554986,Brady,James,Wilkes Barre,PA,42,Hematology-Oncology,S,Sprycel,Dasatinib,16,16,435,206877.5,,,16,16,206877.5,435,*,
1174528129,Droogan,Christopher,Wynnewood,PA,42,Advanced Heart Failure and Transplant Cardiology,S,Allopurinol,Allopurinol,14,14,420,34.07,,,14,14,34.07,420,*,
1053523613,Samara,Michael,Minneapolis,MN,27,Cardiology,S,Tadalafil,Tadalafil,12,14,420,8645.82,,,12,14,8645.82,420,*,
1467457358,Tedder,Barry,Jonesboro,AR,5,Cardiology,S,Synthroid,Levothyroxine Sodium,12,14,420,558.73,,,12,14,558.73,420,*,
1730317314,Napier,Rebecca,Columbia,SC,45,Cardiology,S,Jardiance,Empagliflozin,14,14,420,7647.29,,,0,0,0,0,#,
1669474490,Traufler,Robin,Columbia,SC,45,Nurse Practitioner,S,Bidil,Isosorbide Dinit/Hydralazine,11,15,410,4107.86,,,11,15,4107.86,410,*,
1750554986,Brady,James,Wilkes Barre,PA,42,Hematology-Oncology,S,Ondansetron Hcl,Ondansetron Hcl,20,22,404,526.48,18,#,,,,,#,
1750554986,Brady,James,Wilkes Barre,PA,42,Hematology-Oncology,S,Tasigna,Nilotinib Hcl,14,14,398,184363.74,,#,,,,,*,
1629090196,Lin,David,Edina,MN,27,Cardiology,S,Nitroglycerin,Nitroglycerin,22,22,391,356.29,18,#,,,,,#,
1861989030,Sweat,Bonnie,Memphis,TN,47,Nurse Practitioner,S,Valganciclovir Hcl,Valganciclovir Hcl,13,13,390,3581.5,,*,,,,,*,
1912986183,Miller,Wayne,Rochester,MN,27,Advanced Heart Failure and Transplant Cardiology,S,Sildenafil Citrate,Sildenafil Citrate,11,13,390,765.13,,,11,13,765.13,390,*,
1104011592,Case,Rachel,Greenwood,SC,45,Nurse Practitioner,S,Enoxaparin Sodium,Enoxaparin Sodium,92,92,390,9313.17,54,,69,69,7437.52,302,#,
1750554986,Brady,James,Wilkes Barre,PA,42,Hematology-Oncology,S,Dapsone,Dapsone,13,13,390,446.72,,,0,0,0,0,#,
1750554986,Brady,James,Wilkes Barre,PA,42,Hematology-Oncology,S,Anagrelide Hcl,Anagrelide Hcl,13,13,386,4130.24,,,13,13,4130.24,386,*,
1750554986,Brady,James,Wilkes Barre,PA,42,Hematology-Oncology,S,Enoxaparin Sodium,Enoxaparin Sodium,15,17.7,379,5568.41,,*,,,,,*,
1750554986,Brady,James,Wilkes Barre,PA,42,Hematology-Oncology,S,Levofloxacin,Levofloxacin,13,13,370,178.67,,,13,13,178.67,370,*,
1376836395,Carry,Brendan,Danville,PA,42,Internal Medicine,S,Bystolic,Nebivolol Hcl,13,13,364,2897.05,,,13,13,2897.05,364,*,
1467457358,Tedder,Barry,Jonesboro,AR,5,Cardiology,S,Famotidine,Famotidine,13,14,362,72.95,,#,,,,,*,
1881234631,Gonzalez,Patrisa,Columbia,SC,45,Nurse Practitioner,S,Entresto,Sacubitril/Valsartan,12,12,360,6734.66,,#,,,,,*,
1013262419,Fudim,Marat,Durham,NC,37,Cardiology,S,Sertraline Hcl,Sertraline Hcl,12,12,360,39.29,,*,,,,,*,
1255587465,Lopez De Leon,Angela,Greenwood,SC,45,Cardiology,S,Bidil,Isosorbide Dinit/Hydralazine,12,12,360,4199.91,,*,,,,,*,
1467457358,Tedder,Barry,Jonesboro,AR,5,Cardiology,S,Bystolic,Nebivolol Hcl,12,12,360,1872.84,,,12,12,1872.84,360,*,
1730317314,Napier,Rebecca,Columbia,SC,45,Cardiology,S,Isosorbide Dinitrate,Isosorbide Dinitrate,12,12,360,786.07,,*,,,,,*,
1750554986,Brady,James,Wilkes Barre,PA,42,Hematology-Oncology,S,Alprazolam,Alprazolam,15,15,353,32.35,,*,,,,,*,
1750554986,Brady,James,Wilkes Barre,PA,42,Hematology-Oncology,S,Jakafi,Ruxolitinib Phosphate,12,12,336,61911.35,,,12,12,61911.35,336,*,
1174528129,Droogan,Christopher,Wynnewood,PA,42,Advanced Heart Failure and Transplant Cardiology,S,Niaspan,Niacin,11,11,330,279.24,,,11,11,279.24,330,*,
1467457358,Tedder,Barry,Jonesboro,AR,5,Cardiology,S,Terazosin Hcl,Terazosin Hcl,11,11,330,64.99,,,11,11,64.99,330,*,
1497950570,Inouye,David,Honolulu,HI,15,Critical Care (Intensivists),S,Diphenoxylate-Atropine,Diphenoxylate Hcl/Atropine,11,11,330,918.23,,,11,11,918.23,330,*,
1750554986,Brady,James,Wilkes Barre,PA,42,Hematology-Oncology,S,Anastrozole,Anastrozole,11,11,330,152.6,,,0,0,0,0,#,
1730317314,Napier,Rebecca,Columbia,SC,45,Cardiology,S,Metolazone,Metolazone,11,16.1,329,206.92,,*,,,,,*,
1720138100,Jay,Desmond,Minneapolis,MN,27,Cardiology,S,Nitroglycerin,Nitroglycerin,20,20,326,321.14,15,,20,20,321.14,326,,15
1467457358,Tedder,Barry,Jonesboro,AR,5,Cardiology,S,Chantix,Varenicline Tartrate,11,11,310,5118.83,,*,,,,,*,
1376836395,Carry,Brendan,Danville,PA,42,Internal Medicine,S,Sandostatin Lar Depot,"Octreotide Acetate,mi-Spheres",11,11,308,48531.45,,,11,11,48531.45,308,*,
1639131345,Eckman,Peter,Minneapolis,MN,27,Cardiology,S,Nitroglycerin,Nitroglycerin,14,15,292,212.9,,,14,15,212.9,292,*,
1861989030,Sweat,Bonnie,Memphis,TN,47,Nurse Practitioner,S,Metolazone,Metolazone,14,14,268,189.91,,*,,,,,*,
1376836395,Carry,Brendan,Danville,PA,42,Internal Medicine,S,Nitroglycerin,Nitroglycerin,13,13,220,225.83,,#,,,,,*,
1750554986,Brady,James,Wilkes Barre,PA,42,Hematology-Oncology,S,Ciprofloxacin Hcl,Ciprofloxacin Hcl,12,12,206,89.79,,*,,,,,*,
1750554986,Brady,James,Wilkes Barre,PA,42,Hematology-Oncology,S,Amoxicillin,Amoxicillin,15,15,163,50.8,,#,,,,,*,
1750554986,Brady,James,Wilkes Barre,PA,42,Hematology-Oncology,S,Methotrexate,Methotrexate Sodium,20,20,140,229,,,0,0,0,0,#,
1861989030,Sweat,Bonnie,Memphis,TN,47,Nurse Practitioner,S,Tramadol Hcl,Tramadol Hcl,12,12,132,59.12,,*,,,,,*,
1104011592,Case,Rachel,Greenwood,SC,45,Nurse Practitioner,S,Cephalexin,Cephalexin,14,14,97,56.41,13,*,,,,,*,
1750554986,Brady,James,Wilkes Barre,PA,42,Hematology-Oncology,S,Nystatin,Nystatin,14,14,89,190.47,,#,,,,,*,
1639131345,Eckman,Peter,Minneapolis,MN,27,Cardiology,S,Amoxicillin,Amoxicillin,16,16,58,35.13,,#,,,,,*,
1174528129,Droogan,Christopher,Wynnewood,PA,42,Advanced Heart Failure and Transplant Cardiology,S,Amoxicillin,Amoxicillin,14,14,24,29.09,,,14,14,29.09,24,*,
1013379841,Yan,Stephanie,Sacramento,CA,6,Internal Medicine,T,Pantoprazole Sodium,Pantoprazole Sodium,12,24,720,195.22,,,12,24,195.22,720,*,
1093234866,Redmond,Melissa,Columbia,SC,45,Nurse Practitioner,S,Allopurinol,Allopurinol,20,52,1560,417.28,,#,,,,,*,
1093234866,Redmond,Melissa,Columbia,SC,45,Nurse Practitioner,S,Amiodarone Hcl,Amiodarone Hcl,31,73,2190,751.37,14,#,,,,,#,
1093234866,Redmond,Melissa,Columbia,SC,45,Nurse Practitioner,S,Amlodipine Besylate,Amlodipine Besylate,24,50,1500,159.1,11,#,,,,,*,
1093234866,Redmond,Melissa,Columbia,SC,45,Nurse Practitioner,S,Atorvastatin Calcium,Atorvastatin Calcium,102,215.1,6454,1289.99,36,,70,142,837,4260,,22
1093234866,Redmond,Melissa,Columbia,SC,45,Nurse Practitioner,S,Bidil,Isosorbide Dinit/Hydralazine,20,29.3,859,7397.08,,#,,,,,*,
1093234866,Redmond,Melissa,Columbia,SC,45,Nurse Practitioner,S,Brilinta,Ticagrelor,13,13,390,5316.56,,*,,,,,*,
1093234866,Redmond,Melissa,Columbia,SC,45,Nurse Practitioner,S,Bumetanide,Bumetanide,104,191.6,5658,9693.4,44,,79,142.6,7345.42,4233,,30
1093234866,Redmond,Melissa,Columbia,SC,45,Nurse Practitioner,S,Carvedilol,Carvedilol,153,259,7724,1573.55,63,,114,186,1225.7,5580,,41
1093234866,Redmond,Melissa,Columbia,SC,45,Nurse Practitioner,S,Clopidogrel,Clopidogrel Bisulfate,17,37,1087,153.25,,#,,,,,*,
1093234866,Redmond,Melissa,Columbia,SC,45,Nurse Practitioner,S,Corlanor,Ivabradine Hcl,13,17,510,8000.45,,*,,,,,*,
1093234866,Redmond,Melissa,Columbia,SC,45,Nurse Practitioner,S,Digoxin,Digoxin,32,65.5,1965,946.48,16,#,,,,,#,
1093234866,Redmond,Melissa,Columbia,SC,45,Nurse Practitioner,S,Eliquis,Apixaban,52,78,2340,36747.47,19,,52,78,36747.47,2340,,19
1093234866,Redmond,Melissa,Columbia,SC,45,Nurse Practitioner,S,Entresto,Sacubitril/Valsartan,248,371.2,11085,201316.54,73,,184,271,145458.77,8080,,52
1093234866,Redmond,Melissa,Columbia,SC,45,Nurse Practitioner,S,Eplerenone,Eplerenone,11,22,660,1069.66,,,11,22,1069.66,660,*,
1093234866,Redmond,Melissa,Columbia,SC,45,Nurse Practitioner,S,Farxiga,Dapagliflozin Propanediol,14,14,420,7520.03,,#,,,,,*,
1093234866,Redmond,Melissa,Columbia,SC,45,Nurse Practitioner,S,Furosemide,Furosemide,156,299,8895,1134.95,64,,125,233,792.18,6915,,50
1093234866,Redmond,Melissa,Columbia,SC,45,Nurse Practitioner,S,Hydralazine Hcl,Hydralazine Hcl,51,82.3,2450,1233.18,14,,34,53.3,1044.87,1600,#,
1093234866,Redmond,Melissa,Columbia,SC,45,Nurse Practitioner,S,Isosorbide Mononitrate Er,Isosorbide Mononitrate,45,87,2610,1078.42,17,,30,60,935.3,1800,#,
1093234866,Redmond,Melissa,Columbia,SC,45,Nurse Practitioner,S,Klor-Con M20,Potassium Chloride,41,68.2,1870,994.25,20,,23,38.4,812.64,1106,#,
1093234866,Redmond,Melissa,Columbia,SC,45,Nurse Practitioner,S,Lisinopril,Lisinopril,32,52,1560,199.93,15,,20,36,117.98,1080,#,
1093234866,Redmond,Melissa,Columbia,SC,45,Nurse Practitioner,S,Losartan Potassium,Losartan Potassium,18,30,900,126.83,,#,,,,,*,
1093234866,Redmond,Melissa,Columbia,SC,45,Nurse Practitioner,S,Metolazone,Metolazone,97,135,2376,1312.12,56,,61,86,911.51,1531,,38
1093234866,Redmond,Melissa,Columbia,SC,45,Nurse Practitioner,S,Metoprolol Succinate,Metoprolol Succinate,169,322.8,9564,3582.68,65,,124,229.8,2797.28,6774,,45
1093234866,Redmond,Melissa,Columbia,SC,45,Nurse Practitioner,S,Metoprolol Tartrate,Metoprolol Tartrate,15,29,845,193.3,,*,,,,,*,
1093234866,Redmond,Melissa,Columbia,SC,45,Nurse Practitioner,S,Potassium Chloride,Potassium Chloride,91,135.3,3401,4925.67,55,,67,96.3,4397.62,2346,,39
1093234866,Redmond,Melissa,Columbia,SC,45,Nurse Practitioner,S,Ranolazine Er,Ranolazine,21,31,930,3413.13,,,21,31,3413.13,930,*,
1093234866,Redmond,Melissa,Columbia,SC,45,Nurse Practitioner,S,Rosuvastatin Calcium,Rosuvastatin Calcium,19,41.7,1234,194.36,,#,,,,,*,
1093234866,Redmond,Melissa,Columbia,SC,45,Nurse Practitioner,S,Spironolactone,Spironolactone,121,250,7500,1108.04,51,,92,179,706.3,5370,,34
1093234866,Redmond,Melissa,Columbia,SC,45,Nurse Practitioner,S,Torsemide,Torsemide,34,66.2,1969,1456.42,17,,23,43.2,1107.98,1289,#,
1093234866,Redmond,Melissa,Columbia,SC,45,Nurse Practitioner,S,Valsartan,Valsartan,19,37,1110,1192.07,,#,,,,,*,
1093234866,Redmond,Melissa,Columbia,SC,45,Nurse Practitioner,S,Xarelto,Rivaroxaban,36,66,1973,31098.61,14,#,,,,,*,
1164419644,Smith,Elisa,Minneapolis,MN,27,Certified Clinical Nurse Specialist,S,Amiodarone Hcl,Amiodarone Hcl,32,71.6,2143,681.97,18,#,,,,,#,
1164419644,Smith,Elisa,Minneapolis,MN,27,Certified Clinical Nurse Specialist,S,Amlodipine Besylate,Amlodipine Besylate,14,38,1140,79.15,,*,,,,,*,
1164419644,Smith,Elisa,Minneapolis,MN,27,Certified Clinical Nurse Specialist,S,Atorvastatin Calcium,Atorvastatin Calcium,40,96,2880,786.46,13,#,,,,,*,
1164419644,Smith,Elisa,Minneapolis,MN,27,Certified Clinical Nurse Specialist,S,Bumetanide,Bumetanide,16,40.7,1220,5750.95,,#,,,,,*,
1164419644,Smith,Elisa,Minneapolis,MN,27,Certified Clinical Nurse Specialist,S,Carvedilol,Carvedilol,112,286.1,8502,1145.67,43,,96,243.1,1001.62,7212,#,
1164419644,Smith,Elisa,Minneapolis,MN,27,Certified Clinical Nurse Specialist,S,Clopidogrel,Clopidogrel Bisulfate,17,45,1350,211.89,,#,,,,,*,
1164419644,Smith,Elisa,Minneapolis,MN,27,Certified Clinical Nurse Specialist,S,Digoxin,Digoxin,13,35,1041,801.32,,*,,,,,*,
1164419644,Smith,Elisa,Minneapolis,MN,27,Certified Clinical Nurse Specialist,S,Eliquis,Apixaban,36,56,1680,26327.71,,,36,56,26327.71,1680,*,
1164419644,Smith,Elisa,Minneapolis,MN,27,Certified Clinical Nurse Specialist,S,Enoxaparin Sodium,Enoxaparin Sodium,20,20,96,1548.91,15,*,,,,,*,
1164419644,Smith,Elisa,Minneapolis,MN,27,Certified Clinical Nurse Specialist,S,Entresto,Sacubitril/Valsartan,85,152.1,4562,85306.12,35,,60,117.1,65561.43,3512,#,
1164419644,Smith,Elisa,Minneapolis,MN,27,Certified Clinical Nurse Specialist,S,Eplerenone,Eplerenone,18,30,900,1585.87,,*,,,,,*,
1164419644,Smith,Elisa,Minneapolis,MN,27,Certified Clinical Nurse Specialist,S,Farxiga,Dapagliflozin Propanediol,14,22,660,11296.93,,*,,,,,*,
1164419644,Smith,Elisa,Minneapolis,MN,27,Certified Clinical Nurse Specialist,S,Furosemide,Furosemide,86,194.8,5694,525.85,50,#,,,,,#,
1164419644,Smith,Elisa,Minneapolis,MN,27,Certified Clinical Nurse Specialist,S,Hydralazine Hcl,Hydralazine Hcl,45,77,2207,1086.76,20,#,,,,,#,
1164419644,Smith,Elisa,Minneapolis,MN,27,Certified Clinical Nurse Specialist,S,Isosorbide Dinitrate,Isosorbide Dinitrate,30,48.1,1443,3306.85,12,,30,48.1,3306.85,1443,,12
1164419644,Smith,Elisa,Minneapolis,MN,27,Certified Clinical Nurse Specialist,S,Jantoven,Warfarin Sodium,25,35,731,457.49,,,11,11,30.54,27,*,
1164419644,Smith,Elisa,Minneapolis,MN,27,Certified Clinical Nurse Specialist,S,Lisinopril,Lisinopril,50,132,3950,583.58,26,,37,93,462.12,2780,#,
1164419644,Smith,Elisa,Minneapolis,MN,27,Certified Clinical Nurse Specialist,S,Losartan Potassium,Losartan Potassium,93,241,7228,1597.02,45,,77,203,1357.99,6090,#,
1164419644,Smith,Elisa,Minneapolis,MN,27,Certified Clinical Nurse Specialist,S,Metolazone,Metolazone,20,40.8,1059,471.17,12,#,,,,,*,
1164419644,Smith,Elisa,Minneapolis,MN,27,Certified Clinical Nurse Specialist,S,Metoprolol Succinate,Metoprolol Succinate,82,222.5,6676,2511.61,40,,66,174.5,1895.84,5236,#,
1164419644,Smith,Elisa,Minneapolis,MN,27,Certified Clinical Nurse Specialist,S,Potassium Chloride,Potassium Chloride,68,138.2,3795,2536.04,27,,57,109.6,1683.89,2935,#,
1164419644,Smith,Elisa,Minneapolis,MN,27,Certified Clinical Nurse Specialist,S,Rosuvastatin Calcium,Rosuvastatin Calcium,23,57,1710,740.58,,#,,,,,*,
1164419644,Smith,Elisa,Minneapolis,MN,27,Certified Clinical Nurse Specialist,S,Spironolactone,Spironolactone,102,229,6870,765.94,43,,90,204,665.32,6120,#,
1164419644,Smith,Elisa,Minneapolis,MN,27,Certified Clinical Nurse Specialist,S,Timolol Maleate,Timolol Maleate,12,12,300,71.18,,,12,12,71.18,300,*,
1164419644,Smith,Elisa,Minneapolis,MN,27,Certified Clinical Nurse Specialist,S,Torsemide,Torsemide,102,198,5881,4162.21,47,,73,138.2,2503.9,4087,,35
1164419644,Smith,Elisa,Minneapolis,MN,27,Certified Clinical Nurse Specialist,S,Valsartan,Valsartan,25,64,1920,2577.91,13,#,,,,,#,
1164419644,Smith,Elisa,Minneapolis,MN,27,Certified Clinical Nurse Specialist,S,Warfarin Sodium,Warfarin Sodium,39,87.9,2634,1460.22,23,#,,,,,#,
1356342034,Hoffmann,Mark,Wausau,WI,55,Interventional Cardiology,S,Carvedilol,Carvedilol,457,1227.4,36688,5551.13,143,,407,1121.4,5108.55,33508,,129
1356342034,Hoffmann,Mark,Wausau,WI,55,Interventional Cardiology,S,Spironolactone,Spironolactone,487,1223.7,36159,6103.47,146,,409,1079.7,4797.83,31903,,127
1356342034,Hoffmann,Mark,Wausau,WI,55,Interventional Cardiology,S,Atorvastatin Calcium,Atorvastatin Calcium,369,1030.9,30911,5794.44,127,,336,940.6,5251.24,28211,,115
1356342034,Hoffmann,Mark,Wausau,WI,55,Interventional Cardiology,S,Metoprolol Succinate,Metoprolol Succinate,374,1021.1,30573,14476.71,135,,335,942.1,13292.54,28242,#,
1356342034,Hoffmann,Mark,Wausau,WI,55,Interventional Cardiology,S,Rosuvastatin Calcium,Rosuvastatin Calcium,356,888.9,26562,10250.17,111,,295,769.9,8554.27,23037,,96
1356342034,Hoffmann,Mark,Wausau,WI,55,Interventional Cardiology,S,Amlodipine Besylate,Amlodipine Besylate,241,649.3,19430,2080.41,79,,216,591,1915.81,17690,#,
1356342034,Hoffmann,Mark,Wausau,WI,55,Interventional Cardiology,S,Clopidogrel,Clopidogrel Bisulfate,197,493.5,14707,3266.71,65,,175,450.5,2910.78,13439,#,
1356342034,Hoffmann,Mark,Wausau,WI,55,Interventional Cardiology,S,Ezetimibe,Ezetimibe,208,482,14437,11434.2,54,,178,440,10490.58,13199,#,
1356342034,Hoffmann,Mark,Wausau,WI,55,Interventional Cardiology,S,Furosemide,Furosemide,192,451,13458,1199.86,63,,169,404,1086.02,12070,#,
1356342034,Hoffmann,Mark,Wausau,WI,55,Interventional Cardiology,S,Losartan Potassium,Losartan Potassium,152,428,12832,2793.41,54,,137,383,2580.27,11482,#,
1356342034,Hoffmann,Mark,Wausau,WI,55,Interventional Cardiology,S,Lisinopril,Lisinopril,141,407.6,12215,937.52,51,#,,,,,#,
1356342034,Hoffmann,Mark,Wausau,WI,55,Interventional Cardiology,S,Bumetanide,Bumetanide,170,399.8,11948,12005.47,56,,138,351.8,9690.12,10526,#,
1356342034,Hoffmann,Mark,Wausau,WI,55,Interventional Cardiology,S,Eliquis,Apixaban,153,322.8,9654,148694.81,46,,153,322.8,148694.81,9654,,46
1356342034,Hoffmann,Mark,Wausau,WI,55,Interventional Cardiology,S,Isosorbide Mononitrate Er,Isosorbide Mononitrate,116,308,9198,3102.55,40,,93,267,2703.36,8010,#,
1356342034,Hoffmann,Mark,Wausau,WI,55,Interventional Cardiology,S,Warfarin Sodium,Warfarin Sodium,169,348.9,9125,3190.08,36,,128,291.9,2660.62,8052,#,
1356342034,Hoffmann,Mark,Wausau,WI,55,Interventional Cardiology,S,Hydrochlorothiazide,Hydrochlorothiazide,97,291,8730,527.51,35,,97,291,527.51,8730,,35
1356342034,Hoffmann,Mark,Wausau,WI,55,Interventional Cardiology,S,Potassium Chloride,Potassium Chloride,123,294,8643,8019.93,47,#,,,,,#,
1356342034,Hoffmann,Mark,Wausau,WI,55,Interventional Cardiology,S,Entresto,Sacubitril/Valsartan,103,198.5,5956,102253.04,23,,82,162.5,84472.89,4874,#,
1356342034,Hoffmann,Mark,Wausau,WI,55,Interventional Cardiology,S,Metoprolol Tartrate,Metoprolol Tartrate,89,201,5900,578.66,22,#,,,,,#,
1356342034,Hoffmann,Mark,Wausau,WI,55,Interventional Cardiology,S,Xarelto,Rivaroxaban,85,190,5689,88730.41,18,,85,190,88730.41,5689,,18
1356342034,Hoffmann,Mark,Wausau,WI,55,Interventional Cardiology,S,Multaq,Dronedarone Hcl,82,157.2,4693,99708.31,20,,70,145.2,91355.35,4333,#,
1356342034,Hoffmann,Mark,Wausau,WI,55,Interventional Cardiology,S,Simvastatin,Simvastatin,61,156.3,4675,353.66,16,,46,137.3,304.66,4120,#,
1356342034,Hoffmann,Mark,Wausau,WI,55,Interventional Cardiology,S,Amiodarone Hcl,Amiodarone Hcl,57,153.5,4606,1341.8,22,,57,153.5,1341.8,4606,,22
1356342034,Hoffmann,Mark,Wausau,WI,55,Interventional Cardiology,S,Pravastatin Sodium,Pravastatin Sodium,51,151,4530,1017.84,16,#,,,,,#,
1356342034,Hoffmann,Mark,Wausau,WI,55,Interventional Cardiology,S,Bisoprolol Fumarate,Bisoprolol Fumarate,49,145,4350,3111.33,17,#,,,,,#,
1356342034,Hoffmann,Mark,Wausau,WI,55,Interventional Cardiology,S,Ranolazine Er,Ranolazine,67,144,4268,15577.56,22,,55,118,12292.54,3488,#,
1356342034,Hoffmann,Mark,Wausau,WI,55,Interventional Cardiology,S,Jardiance,Empagliflozin,54,136,4080,69212.62,21,,36,94,48387.31,2820,#,
1356342034,Hoffmann,Mark,Wausau,WI,55,Interventional Cardiology,S,Hydralazine Hcl,Hydralazine Hcl,49,133.6,4009,1343.77,15,#,,,,,#,
1356342034,Hoffmann,Mark,Wausau,WI,55,Interventional Cardiology,S,Chlorthalidone,Chlorthalidone,45,129,3862,1476.94,18,#,,,,,#,
1356342034,Hoffmann,Mark,Wausau,WI,55,Interventional Cardiology,S,Ambrisentan,Ambrisentan,105,123,3690,647614.06,12,,105,123,647614.06,3690,,12
1356342034,Hoffmann,Mark,Wausau,WI,55,Interventional Cardiology,S,Eplerenone,Eplerenone,43,120.2,3606,8365.82,11,,43,120.2,8365.82,3606,,11
1356342034,Hoffmann,Mark,Wausau,WI,55,Interventional Cardiology,S,Adempas,Riociguat,111,111,3282,1235471.84,13,,98,98,1089147.73,2892,*,
1356342034,Hoffmann,Mark,Wausau,WI,55,Interventional Cardiology,S,Diltiazem 24hr Er (Cd),Diltiazem Hcl,39,99,2970,3449.17,12,#,,,,,#,
1356342034,Hoffmann,Mark,Wausau,WI,55,Interventional Cardiology,S,Torsemide,Torsemide,29,72.9,2172,1167.23,12,,29,72.9,1167.23,2172,,12
1356342034,Hoffmann,Mark,Wausau,WI,55,Interventional Cardiology,S,Bystolic,Nebivolol Hcl,32,71,2130,12177.79,,#,,,,,*,
1356342034,Hoffmann,Mark,Wausau,WI,55,Interventional Cardiology,S,Cartia Xt,Diltiazem Hcl,23,67,1995,886.8,,#,,,,,*,
1356342034,Hoffmann,Mark,Wausau,WI,55,Interventional Cardiology,S,Digoxin,Digoxin,33,66,1980,741.43,,,33,66,741.43,1980,*,
1356342034,Hoffmann,Mark,Wausau,WI,55,Interventional Cardiology,S,Sotalol,Sotalol Hcl,24,60,1786,867.65,,,24,60,867.65,1786,*,
1356342034,Hoffmann,Mark,Wausau,WI,55,Interventional Cardiology,S,Tadalafil,Tadalafil,49,59,1770,52226.21,,#,,,,,*,
1356342034,Hoffmann,Mark,Wausau,WI,55,Interventional Cardiology,S,Fosinopril Sodium,Fosinopril Sodium,19,57,1710,540.03,,,19,57,540.03,1710,*,
1356342034,Hoffmann,Mark,Wausau,WI,55,Interventional Cardiology,S,Pantoprazole Sodium,Pantoprazole Sodium,25,47,1410,383.29,,*,,,,,*,
1356342034,Hoffmann,Mark,Wausau,WI,55,Interventional Cardiology,S,Brilinta,Ticagrelor,21,45,1350,17894.52,11,#,,,,,*,
1356342034,Hoffmann,Mark,Wausau,WI,55,Interventional Cardiology,S,Sildenafil Citrate,Sildenafil Citrate,17,43,1289,8225.51,,#,,,,,*,
1356342034,Hoffmann,Mark,Wausau,WI,55,Interventional Cardiology,S,Repatha Sureclick,Evolocumab,43,43,1204,19097.96,,#,,,,,*,
1356342034,Hoffmann,Mark,Wausau,WI,55,Interventional Cardiology,S,Corlanor,Ivabradine Hcl,13,37,1110,13186.09,,*,,,,,*,
